Estacion,decimalLatitude,decimalLongitude,eventTime,eventDate,Red,Solicitud,Vol_filtrado,Vol_concentrado,Vol_alicuota,Num_alicuotas,fieldNumber
75,5,-82,05:40:00,2023-11-13,300,31,75.54392004,150,5,1,SP-23-0645
75,5,-82,05:40:00,2023-11-13,300,31,75.54392004,150,5,1,SP-23-0645
75,5,-82,05:40:00,2023-11-13,300,31,75.54392004,150,5,1,SP-23-0645
75,5,-82,05:40:00,2023-11-13,300,31,75.54392004,150,5,1,SP-23-0645
75,5,-82,05:40:00,2023-11-13,300,31,75.54392004,150,5,1,SP-23-0645
75,5,-82,05:40:00,2023-11-13,300,31,75.54392004,150,5,1,SP-23-0645
75,5,-82,05:40:00,2023-11-13,300,31,75.54392004,150,5,1,SP-23-0645
75,5,-82,05:40:00,2023-11-13,300,31,75.54392004,150,5,1,SP-23-0645
75,5,-82,05:40:00,2023-11-13,500,31,67.4339106,100,5,6,SP-23-0646
75,5,-82,05:40:00,2023-11-13,500,31,67.4339106,100,5,6,SP-23-0646
75,5,-82,05:40:00,2023-11-13,500,31,67.4339106,100,5,6,SP-23-0646
75,5,-82,05:40:00,2023-11-13,500,31,67.4339106,100,5,6,SP-23-0646
75,5,-82,05:40:00,2023-11-13,500,31,67.4339106,100,5,6,SP-23-0646
75,5,-82,05:40:00,2023-11-13,500,31,67.4339106,100,5,6,SP-23-0646
75,5,-82,05:40:00,2023-11-13,500,31,67.4339106,100,5,6,SP-23-0646
75,5,-82,05:40:00,2023-11-13,500,31,67.4339106,100,5,6,SP-23-0646
75,5,-82,05:40:00,2023-11-13,500,31,67.4339106,100,5,6,SP-23-0646
75,5,-82,05:40:00,2023-11-13,500,31,67.4339106,100,5,6,SP-23-0646
75,5,-82,05:40:00,2023-11-13,500,31,67.4339106,100,5,6,SP-23-0646
75,5,-82,05:40:00,2023-11-13,500,31,67.4339106,100,5,6,SP-23-0646
75,5,-82,05:40:00,2023-11-13,500,31,67.4339106,100,5,6,SP-23-0646
59,5,-81,14:09:00,2023-11-13,300,31,53.16092718,100,5,4,SP-23-0655
59,5,-81,14:09:00,2023-11-13,300,31,53.16092718,100,5,4,SP-23-0655
59,5,-81,14:09:00,2023-11-13,300,31,53.16092718,100,5,4,SP-23-0655
59,5,-81,14:09:00,2023-11-13,300,31,53.16092718,100,5,4,SP-23-0655
59,5,-81,14:09:00,2023-11-13,300,31,53.16092718,100,5,4,SP-23-0655
59,5,-81,14:09:00,2023-11-13,300,31,53.16092718,100,5,4,SP-23-0655
59,5,-81,14:09:00,2023-11-13,300,31,53.16092718,100,5,4,SP-23-0655
59,5,-81,14:09:00,2023-11-13,300,31,53.16092718,100,5,4,SP-23-0655
59,5,-81,14:09:00,2023-11-13,300,31,53.16092718,100,5,4,SP-23-0655
59,5,-81,14:09:00,2023-11-13,300,31,53.16092718,100,5,4,SP-23-0655
59,5,-81,14:09:00,2023-11-13,300,31,53.16092718,100,5,4,SP-23-0655
59,5,-81,14:09:00,2023-11-13,300,31,53.16092718,100,5,4,SP-23-0655
59,5,-81,14:09:00,2023-11-13,300,31,53.16092718,100,5,4,SP-23-0655
59,5,-81,14:09:00,2023-11-13,300,31,53.16092718,100,5,4,SP-23-0655
59,5,-81,14:09:00,2023-11-13,300,31,53.16092718,100,5,4,SP-23-0655
59,5,-81,14:09:00,2023-11-13,300,31,53.16092718,100,5,4,SP-23-0655
59,5,-81,14:09:00,2023-11-13,300,31,53.16092718,100,5,4,SP-23-0655
59,5,-81,14:09:00,2023-11-13,300,31,53.16092718,100,5,4,SP-23-0655
59,5,-81,14:09:00,2023-11-13,300,31,53.16092718,100,5,4,SP-23-0655
59,5,-81,14:09:00,2023-11-13,300,31,53.16092718,100,5,4,SP-23-0655
59,5,-81,14:09:00,2023-11-13,500,31,53.03956724,20,20,1,SP-23-0656
59,5,-81,14:09:00,2023-11-13,500,31,53.03956724,20,20,1,SP-23-0656
59,5,-81,14:09:00,2023-11-13,500,31,53.03956724,20,20,1,SP-23-0656
59,5,-81,14:09:00,2023-11-13,500,31,53.03956724,20,20,1,SP-23-0656
59,5,-81,14:09:00,2023-11-13,500,31,53.03956724,20,20,1,SP-23-0656
59,5,-81,14:09:00,2023-11-13,500,31,53.03956724,20,20,1,SP-23-0656
59,5,-81,14:09:00,2023-11-13,500,31,53.03956724,20,20,1,SP-23-0656
59,5,-81,14:09:00,2023-11-13,500,31,53.03956724,20,20,1,SP-23-0656
59,5,-81,14:09:00,2023-11-13,500,31,53.03956724,20,20,1,SP-23-0656
59,5,-81,14:09:00,2023-11-13,500,31,53.03956724,20,20,1,SP-23-0656
59,5,-81,14:09:00,2023-11-13,500,31,53.03956724,20,20,1,SP-23-0656
59,5,-81,14:09:00,2023-11-13,500,31,53.03956724,20,20,1,SP-23-0656
59,5,-81,14:09:00,2023-11-13,500,31,53.03956724,20,20,1,SP-23-0656
59,5,-81,14:09:00,2023-11-13,500,31,53.03956724,20,20,1,SP-23-0656
59,5,-81,14:09:00,2023-11-13,500,31,53.03956724,20,20,1,SP-23-0656
59,5,-81,14:09:00,2023-11-13,500,31,53.03956724,20,20,1,SP-23-0656
59,5,-81,14:09:00,2023-11-13,500,31,53.03956724,20,20,1,SP-23-0656
43,5,-80,22:40:00,2023-11-13,300,31,65.17028403,150,5,3,SP-23-0665
43,5,-80,22:40:00,2023-11-13,300,31,65.47632212,150,5,3,SP-23-0665
43,5,-80,22:40:00,2023-11-13,300,31,65.47632212,150,5,3,SP-23-0665
43,5,-80,22:40:00,2023-11-13,300,31,65.47632212,150,5,3,SP-23-0665
43,5,-80,22:40:00,2023-11-13,300,31,65.47632212,150,5,3,SP-23-0665
43,5,-80,22:40:00,2023-11-13,300,31,65.47632212,150,5,3,SP-23-0665
43,5,-80,22:40:00,2023-11-13,300,31,65.47632212,150,5,3,SP-23-0665
43,5,-80,22:40:00,2023-11-13,300,31,65.47632212,150,5,3,SP-23-0665
43,5,-80,22:40:00,2023-11-13,300,31,65.47632212,150,5,3,SP-23-0665
43,5,-80,22:40:00,2023-11-13,300,31,65.47632212,150,5,3,SP-23-0665
43,5,-80,22:40:00,2023-11-13,300,31,65.47632212,150,5,3,SP-23-0665
43,5,-80,22:40:00,2023-11-13,300,31,65.47632212,150,5,3,SP-23-0665
43,5,-80,22:40:00,2023-11-13,300,31,65.47632212,150,5,3,SP-23-0665
43,5,-80,22:40:00,2023-11-13,300,31,65.47632212,150,5,3,SP-23-0665
43,5,-80,22:40:00,2023-11-13,300,31,65.47632212,150,5,3,SP-23-0665
43,5,-80,22:40:00,2023-11-13,300,31,65.47632212,150,5,3,SP-23-0665
43,5,-80,22:40:00,2023-11-13,300,31,65.47632212,150,5,3,SP-23-0665
43,5,-80,22:40:00,2023-11-13,300,31,65.47632212,150,5,3,SP-23-0665
43,5,-80,22:40:00,2023-11-13,300,31,65.47632212,150,5,3,SP-23-0665
43,5,-80,22:40:00,2023-11-13,300,31,65.47632212,150,5,3,SP-23-0665
43,5,-80,22:40:00,2023-11-13,500,31,65.17028403,100,5,2,SP-23-0666
43,5,-80,22:40:00,2023-11-13,500,31,65.17028403,100,5,2,SP-23-0666
43,5,-80,22:40:00,2023-11-13,500,31,65.17028403,100,5,2,SP-23-0666
43,5,-80,22:40:00,2023-11-13,500,31,65.17028403,100,5,2,SP-23-0666
43,5,-80,22:40:00,2023-11-13,500,31,65.17028403,100,5,2,SP-23-0666
43,5,-80,22:40:00,2023-11-13,500,31,65.17028403,100,5,2,SP-23-0666
43,5,-80,22:40:00,2023-11-13,500,31,65.17028403,100,5,2,SP-23-0666
43,5,-80,22:40:00,2023-11-13,500,31,65.17028403,100,5,2,SP-23-0666
43,5,-80,22:40:00,2023-11-13,500,31,65.17028403,100,5,2,SP-23-0666
43,5,-80,22:40:00,2023-11-13,500,31,65.17028403,100,5,2,SP-23-0666
43,5,-80,22:40:00,2023-11-13,500,31,65.17028403,100,5,2,SP-23-0666
43,5,-80,22:40:00,2023-11-13,500,31,65.17028403,100,5,2,SP-23-0666
43,5,-80,22:40:00,2023-11-13,500,31,65.17028403,100,5,2,SP-23-0666
43,5,-80,22:40:00,2023-11-13,500,31,65.17028403,100,5,2,SP-23-0666
1,6.5,-77.5,06:44:00,2023-11-16,300,31,54.73860631,20,20,1,SP-23-0705
1,6.5,-77.5,06:44:00,2023-11-16,300,31,54.73860631,20,20,1,SP-23-0705
1,6.5,-77.5,06:44:00,2023-11-16,300,31,54.73860631,20,20,1,SP-23-0705
1,6.5,-77.5,06:44:00,2023-11-16,300,31,54.73860631,20,20,1,SP-23-0705
1,6.5,-77.5,06:44:00,2023-11-16,300,31,54.73860631,20,20,1,SP-23-0705
1,6.5,-77.5,06:44:00,2023-11-16,300,31,54.73860631,20,20,1,SP-23-0705
1,6.5,-77.5,06:44:00,2023-11-16,300,31,54.73860631,20,20,1,SP-23-0705
1,6.5,-77.5,06:44:00,2023-11-16,300,31,54.73860631,20,20,1,SP-23-0705
1,6.5,-77.5,06:44:00,2023-11-16,300,31,54.73860631,20,20,1,SP-23-0705
1,6.5,-77.5,06:44:00,2023-11-16,500,31,55.05519744,20,20,1,SP-23-0706
1,6.5,-77.5,06:44:00,2023-11-16,500,31,55.05519744,20,20,1,SP-23-0706
1,6.5,-77.5,06:44:00,2023-11-16,500,31,55.05519744,20,20,1,SP-23-0706
1,6.5,-77.5,06:44:00,2023-11-16,500,31,55.05519744,20,20,1,SP-23-0706
1,6.5,-77.5,06:44:00,2023-11-16,500,31,55.05519744,20,20,1,SP-23-0706
1,6.5,-77.5,06:44:00,2023-11-16,500,31,55.05519744,20,20,1,SP-23-0706
10,6,-78,13:00:00,2023-11-16,300,31,44.64462579,20,20,1,SP-23-0713
10,6,-78,13:00:00,2023-11-16,300,31,44.64462579,20,20,1,SP-23-0713
10,6,-78,13:00:00,2023-11-16,300,31,44.64462579,20,20,1,SP-23-0713
10,6,-78,13:00:00,2023-11-16,300,31,44.64462579,20,20,1,SP-23-0713
10,6,-78,13:00:00,2023-11-16,300,31,44.64462579,20,20,1,SP-23-0713
10,6,-78,13:00:00,2023-11-16,500,31,43.56821595,100,5,2,SP-23-0714
10,6,-78,13:00:00,2023-11-16,500,31,43.56821595,100,5,2,SP-23-0714
10,6,-78,13:00:00,2023-11-16,500,31,43.56821595,100,5,2,SP-23-0714
10,6,-78,13:00:00,2023-11-16,500,31,43.56821595,100,5,2,SP-23-0714
10,6,-78,13:00:00,2023-11-16,500,31,43.56821595,100,5,2,SP-23-0714
10,6,-78,13:00:00,2023-11-16,500,31,43.56821595,100,5,2,SP-23-0714
3,5.5,-77.5,21:12:00,2023-11-16,300,31,112.806696,20,20,1,SP-23-0723
3,5.5,-77.5,21:12:00,2023-11-16,300,31,112.806696,20,20,1,SP-23-0723
3,5.5,-77.5,21:12:00,2023-11-16,300,31,112.806696,20,20,1,SP-23-0723
3,5.5,-77.5,21:12:00,2023-11-16,300,31,112.806696,20,20,1,SP-23-0723
3,5.5,-77.5,21:12:00,2023-11-16,300,31,112.806696,20,20,1,SP-23-0723
3,5.5,-77.5,21:12:00,2023-11-16,300,31,112.806696,20,20,1,SP-23-0723
3,5.5,-77.5,21:12:00,2023-11-16,300,31,112.806696,20,20,1,SP-23-0723
3,5.5,-77.5,21:12:00,2023-11-16,500,31,115.3341485,150,5,5,SP-23-0724
3,5.5,-77.5,21:12:00,2023-11-16,500,31,115.3341485,150,5,5,SP-23-0724
3,5.5,-77.5,21:12:00,2023-11-16,500,31,115.3341485,150,5,5,SP-23-0724
3,5.5,-77.5,21:12:00,2023-11-16,500,31,115.3341485,150,5,5,SP-23-0724
3,5.5,-77.5,21:12:00,2023-11-16,500,31,115.3341485,150,5,5,SP-23-0724
3,5.5,-77.5,21:12:00,2023-11-16,500,31,115.3341485,150,5,5,SP-23-0724
3,5.5,-77.5,21:12:00,2023-11-16,500,31,115.3341485,150,5,5,SP-23-0724
3,5.5,-77.5,21:12:00,2023-11-16,500,31,115.3341485,150,5,5,SP-23-0724
3,5.5,-77.5,21:12:00,2023-11-16,500,31,115.3341485,150,5,5,SP-23-0724
3,5.5,-77.5,21:12:00,2023-11-16,500,31,115.3341485,150,5,5,SP-23-0724
3,5.5,-77.5,21:12:00,2023-11-16,500,31,115.3341485,150,5,5,SP-23-0724
3,5.5,-77.5,21:12:00,2023-11-16,500,31,115.3341485,150,5,5,SP-23-0724
3,5.5,-77.5,21:12:00,2023-11-16,500,31,115.3341485,150,5,5,SP-23-0724
3,5.5,-77.5,21:12:00,2023-11-16,500,31,115.3341485,150,5,5,SP-23-0724
3,5.5,-77.5,21:12:00,2023-11-16,500,31,115.3341485,150,5,5,SP-23-0724
3,5.5,-77.5,21:12:00,2023-11-16,500,31,115.3341485,150,5,5,SP-23-0724
3,5.5,-77.5,21:12:00,2023-11-16,500,31,115.3341485,150,5,5,SP-23-0724
3,5.5,-77.5,21:12:00,2023-11-16,500,31,115.3341485,150,5,5,SP-23-0724
3,5.5,-77.5,21:12:00,2023-11-16,500,31,115.3341485,150,5,5,SP-23-0724
3,5.5,-77.5,21:12:00,2023-11-16,500,31,115.3341485,150,5,5,SP-23-0724
12,5,-78,04:53:00,2023-11-17,300,31,75.12179853,200,5,3,SP-23-0729
12,5,-78,04:53:00,2023-11-17,300,31,75.12179853,200,5,3,SP-23-0729
12,5,-78,04:53:00,2023-11-17,300,31,75.12179853,200,5,3,SP-23-0729
12,5,-78,04:53:00,2023-11-17,300,31,75.12179853,200,5,3,SP-23-0729
12,5,-78,04:53:00,2023-11-17,300,31,75.12179853,200,5,3,SP-23-0729
12,5,-78,04:53:00,2023-11-17,300,31,75.12179853,200,5,3,SP-23-0729
12,5,-78,04:53:00,2023-11-17,300,31,75.12179853,200,5,3,SP-23-0729
12,5,-78,04:53:00,2023-11-17,300,31,75.12179853,200,5,3,SP-23-0729
12,5,-78,04:53:00,2023-11-17,300,31,75.12179853,200,5,3,SP-23-0729
12,5,-78,04:53:00,2023-11-17,300,31,75.12179853,200,5,3,SP-23-0729
12,5,-78,04:53:00,2023-11-17,300,31,75.12179853,200,5,3,SP-23-0729
12,5,-78,04:53:00,2023-11-17,300,31,75.12179853,200,5,3,SP-23-0729
12,5,-78,04:53:00,2023-11-17,500,31,79.36939619,150,5,2,SP-23-0730
12,5,-78,04:53:00,2023-11-17,500,31,79.36939619,150,5,2,SP-23-0730
12,5,-78,04:53:00,2023-11-17,500,31,79.36939619,150,5,2,SP-23-0730
12,5,-78,04:53:00,2023-11-17,500,31,79.36939619,150,5,2,SP-23-0730
12,5,-78,04:53:00,2023-11-17,500,31,79.36939619,150,5,2,SP-23-0730
12,5,-78,04:53:00,2023-11-17,500,31,79.36939619,150,5,2,SP-23-0730
12,5,-78,04:53:00,2023-11-17,500,31,79.36939619,150,5,2,SP-23-0730
12,5,-78,04:53:00,2023-11-17,500,31,79.36939619,150,5,2,SP-23-0730
12,5,-78,04:53:00,2023-11-17,500,31,79.36939619,150,5,2,SP-23-0730
12,5,-78,04:53:00,2023-11-17,500,31,79.36939619,150,5,2,SP-23-0730
12,5,-78,04:53:00,2023-11-17,500,31,79.36939619,150,5,2,SP-23-0730
12,5,-78,04:53:00,2023-11-17,500,31,79.36939619,150,5,2,SP-23-0730
12,5,-78,04:53:00,2023-11-17,500,31,79.36939619,150,5,2,SP-23-0730
14,4.5,-77.5,18:53:00,2023-11-17,300,31,79.94453674,125,5,1,SP-23-0739
14,4.5,-77.5,18:53:00,2023-11-17,300,31,79.94453674,125,5,1,SP-23-0739
14,4.5,-77.5,18:53:00,2023-11-17,300,31,79.94453674,125,5,1,SP-23-0739
14,4.5,-77.5,18:53:00,2023-11-17,300,31,79.94453674,125,5,1,SP-23-0739
14,4.5,-77.5,18:53:00,2023-11-17,300,31,79.94453674,125,5,1,SP-23-0739
14,4.5,-77.5,18:53:00,2023-11-17,300,31,79.94453674,125,5,1,SP-23-0739
14,4.5,-77.5,18:53:00,2023-11-17,300,31,79.94453674,125,5,1,SP-23-0739
14,4.5,-77.5,18:53:00,2023-11-17,300,31,79.94453674,125,5,1,SP-23-0739
14,4.5,-77.5,18:53:00,2023-11-17,300,31,79.94453674,125,5,1,SP-23-0739
14,4.5,-77.5,18:53:00,2023-11-17,300,31,79.94453674,125,5,1,SP-23-0739
14,4.5,-77.5,18:53:00,2023-11-17,300,31,79.94453674,125,5,1,SP-23-0739
14,4.5,-77.5,18:53:00,2023-11-17,300,31,79.94453674,125,5,1,SP-23-0739
14,4.5,-77.5,18:53:00,2023-11-17,300,31,79.94453674,125,5,1,SP-23-0739
14,4.5,-77.5,18:53:00,2023-11-17,300,31,79.94453674,125,5,1,SP-23-0739
14,4.5,-77.5,18:53:00,2023-11-17,300,31,79.94453674,125,5,1,SP-23-0739
14,4.5,-77.5,18:53:00,2023-11-17,300,31,79.94453674,125,5,1,SP-23-0739
14,4.5,-77.5,18:53:00,2023-11-17,300,31,79.94453674,125,5,1,SP-23-0739
14,4.5,-77.5,18:53:00,2023-11-17,300,31,79.94453674,125,5,1,SP-23-0739
14,4.5,-77.5,18:53:00,2023-11-17,300,31,79.94453674,125,5,1,SP-23-0739
14,4.5,-77.5,18:53:00,2023-11-17,300,31,79.94453674,125,5,1,SP-23-0739
14,4.5,-77.5,18:53:00,2023-11-17,500,31,72.48881564,100,5,9,SP-23-0740
14,4.5,-77.5,18:53:00,2023-11-17,500,31,72.48881564,100,5,9,SP-23-0740
14,4.5,-77.5,18:53:00,2023-11-17,500,31,72.48881564,100,5,9,SP-23-0740
14,4.5,-77.5,18:53:00,2023-11-17,500,31,72.48881564,100,5,9,SP-23-0740
14,4.5,-77.5,18:53:00,2023-11-17,500,31,72.48881564,100,5,9,SP-23-0740
14,4.5,-77.5,18:53:00,2023-11-17,500,31,72.48881564,100,5,9,SP-23-0740
14,4.5,-77.5,18:53:00,2023-11-17,500,31,72.48881564,100,5,9,SP-23-0740
14,4.5,-77.5,18:53:00,2023-11-17,500,31,72.48881564,100,5,9,SP-23-0740
14,4.5,-77.5,18:53:00,2023-11-17,500,31,72.48881564,100,5,9,SP-23-0740
14,4.5,-77.5,18:53:00,2023-11-17,500,31,72.48881564,100,5,9,SP-23-0740
14,4.5,-77.5,18:53:00,2023-11-17,500,31,72.48881564,100,5,9,SP-23-0740
14,4.5,-77.5,18:53:00,2023-11-17,500,31,72.48881564,100,5,9,SP-23-0740
14,4.5,-77.5,18:53:00,2023-11-17,500,31,72.48881564,100,5,9,SP-23-0740
14,4.5,-77.5,18:53:00,2023-11-17,500,31,72.48881564,100,5,9,SP-23-0740
14,4.5,-77.5,18:53:00,2023-11-17,500,31,72.48881564,100,5,9,SP-23-0740
7,3.5,-77.5,01:35:00,2023-11-18,300,31,73.94513483,350,5,1,SP-23-0749
7,3.5,-77.5,01:35:00,2023-11-18,300,31,73.94513483,350,5,1,SP-23-0749
7,3.5,-77.5,01:35:00,2023-11-18,300,31,73.94513483,350,5,1,SP-23-0749
7,3.5,-77.5,01:35:00,2023-11-18,300,31,73.94513483,350,5,1,SP-23-0749
7,3.5,-77.5,01:35:00,2023-11-18,300,31,73.94513483,350,5,1,SP-23-0749
7,3.5,-77.5,01:35:00,2023-11-18,300,31,73.94513483,350,5,1,SP-23-0749
7,3.5,-77.5,01:35:00,2023-11-18,300,31,73.94513483,350,5,1,SP-23-0749
7,3.5,-77.5,01:35:00,2023-11-18,300,31,73.94513483,350,5,1,SP-23-0749
7,3.5,-77.5,01:35:00,2023-11-18,300,31,73.94513483,350,5,1,SP-23-0749
7,3.5,-77.5,01:35:00,2023-11-18,300,31,73.94513483,350,5,1,SP-23-0749
7,3.5,-77.5,01:35:00,2023-11-18,300,31,73.94513483,350,5,1,SP-23-0749
7,3.5,-77.5,01:35:00,2023-11-18,300,31,73.94513483,350,5,1,SP-23-0749
7,3.5,-77.5,01:35:00,2023-11-18,500,31,63.65592312,50,50,1,SP-23-0750
29,4,-79,11:18:00,2023-11-14,300,31,58.63795372,80,5,5,SP-23-0675
29,4,-79,11:18:00,2023-11-14,300,31,58.63795372,80,5,5,SP-23-0675
29,4,-79,11:18:00,2023-11-14,300,31,58.63795372,80,5,5,SP-23-0675
29,4,-79,11:18:00,2023-11-14,300,31,58.63795372,80,5,5,SP-23-0675
29,4,-79,11:18:00,2023-11-14,300,31,58.63795372,80,5,5,SP-23-0675
29,4,-79,11:18:00,2023-11-14,300,31,58.63795372,80,5,5,SP-23-0675
29,4,-79,11:18:00,2023-11-14,300,31,58.63795372,80,5,5,SP-23-0675
29,4,-79,11:18:00,2023-11-14,300,31,58.63795372,80,5,5,SP-23-0675
29,4,-79,11:18:00,2023-11-14,300,31,58.63795372,80,5,5,SP-23-0675
29,4,-79,11:18:00,2023-11-14,300,31,58.63795372,80,5,5,SP-23-0675
29,4,-79,11:18:00,2023-11-14,300,31,58.63795372,80,5,5,SP-23-0675
29,4,-79,11:18:00,2023-11-14,300,31,58.63795372,80,5,5,SP-23-0675
29,4,-79,11:18:00,2023-11-14,300,31,58.63795372,80,5,5,SP-23-0675
29,4,-79,11:18:00,2023-11-14,300,31,58.63795372,80,5,5,SP-23-0675
29,4,-79,11:18:00,2023-11-14,300,31,58.63795372,80,5,5,SP-23-0675
29,4,-79,11:18:00,2023-11-14,300,31,58.63795372,80,5,5,SP-23-0675
29,4,-79,11:18:00,2023-11-14,300,31,58.63795372,80,5,5,SP-23-0675
29,4,-79,11:18:00,2023-11-14,300,31,58.63795372,80,5,5,SP-23-0675
29,4,-79,11:18:00,2023-11-14,300,31,58.63795372,80,5,5,SP-23-0675
29,4,-79,11:18:00,2023-11-14,300,31,58.63795372,80,5,5,SP-23-0675
29,4,-79,11:18:00,2023-11-14,300,31,58.63795372,80,5,5,SP-23-0675
29,4,-79,11:18:00,2023-11-14,300,31,58.63795372,80,5,5,SP-23-0675
29,4,-79,11:18:00,2023-11-14,300,31,58.63795372,80,5,5,SP-23-0675
29,4,-79,11:18:00,2023-11-14,300,31,58.63795372,80,5,5,SP-23-0675
29,4,-79,11:18:00,2023-11-14,300,31,58.63795372,80,5,5,SP-23-0675
29,4,-79,11:18:00,2023-11-14,300,31,58.63795372,80,5,5,SP-23-0675
29,4,-79,11:18:00,2023-11-14,300,31,58.63795372,80,5,5,SP-23-0675
29,4,-79,11:18:00,2023-11-14,300,31,58.63795372,80,5,5,SP-23-0675
29,4,-79,11:18:00,2023-11-14,300,31,58.63795372,80,5,5,SP-23-0675
29,4,-79,11:18:00,2023-11-14,300,31,58.63795372,80,5,5,SP-23-0675
29,4,-79,11:18:00,2023-11-14,300,31,58.63795372,80,5,5,SP-23-0675
29,4,-79,11:18:00,2023-11-14,500,31,58.996757,40,5,6,SP-23-0676
29,4,-79,11:18:00,2023-11-14,500,31,58.996757,40,5,6,SP-23-0676
29,4,-79,11:18:00,2023-11-14,500,31,58.996757,40,5,6,SP-23-0676
29,4,-79,11:18:00,2023-11-14,500,31,58.996757,40,5,6,SP-23-0676
29,4,-79,11:18:00,2023-11-14,500,31,58.996757,40,5,6,SP-23-0676
29,4,-79,11:18:00,2023-11-14,500,31,58.996757,40,5,6,SP-23-0676
29,4,-79,11:18:00,2023-11-14,500,31,58.996757,40,5,6,SP-23-0676
29,4,-79,11:18:00,2023-11-14,500,31,58.996757,40,5,6,SP-23-0676
29,4,-79,11:18:00,2023-11-14,500,31,58.996757,40,5,6,SP-23-0676
29,4,-79,11:18:00,2023-11-14,500,31,58.996757,40,5,6,SP-23-0676
29,4,-79,11:18:00,2023-11-14,500,31,58.996757,40,5,6,SP-23-0676
29,4,-79,11:18:00,2023-11-14,500,31,58.996757,40,5,6,SP-23-0676
29,4,-79,11:18:00,2023-11-14,500,31,58.996757,40,5,6,SP-23-0676
29,4,-79,11:18:00,2023-11-14,500,31,58.996757,40,5,6,SP-23-0676
29,4,-79,11:18:00,2023-11-14,500,31,58.996757,40,5,6,SP-23-0676
29,4,-79,11:18:00,2023-11-14,500,31,58.996757,40,5,6,SP-23-0676
29,4,-79,11:18:00,2023-11-14,500,31,58.996757,40,5,6,SP-23-0676
29,4,-79,11:18:00,2023-11-14,500,31,58.996757,40,5,6,SP-23-0676
29,4,-79,11:18:00,2023-11-14,500,31,58.996757,40,5,6,SP-23-0676
29,4,-79,11:18:00,2023-11-14,500,31,58.996757,40,5,6,SP-23-0676
27,5,-79,00:52:00,2023-11-15,300,31,48.98720079,80,5,2,SP-23-0685
27,5,-79,00:52:00,2023-11-15,300,31,48.98720079,80,5,2,SP-23-0685
27,5,-79,00:52:00,2023-11-15,300,31,48.98720079,80,5,2,SP-23-0685
27,5,-79,00:52:00,2023-11-15,300,31,48.98720079,80,5,2,SP-23-0685
27,5,-79,00:52:00,2023-11-15,300,31,48.98720079,80,5,2,SP-23-0685
27,5,-79,00:52:00,2023-11-15,300,31,48.98720079,80,5,2,SP-23-0685
27,5,-79,00:52:00,2023-11-15,300,31,48.98720079,80,5,2,SP-23-0685
27,5,-79,00:52:00,2023-11-15,300,31,48.98720079,80,5,2,SP-23-0685
27,5,-79,00:52:00,2023-11-15,300,31,48.98720079,80,5,2,SP-23-0685
27,5,-79,00:52:00,2023-11-15,300,31,48.98720079,80,5,2,SP-23-0685
27,5,-79,00:52:00,2023-11-15,300,31,48.98720079,80,5,2,SP-23-0685
27,5,-79,00:52:00,2023-11-15,300,31,48.98720079,80,5,2,SP-23-0685
27,5,-79,00:52:00,2023-11-15,300,31,48.98720079,80,5,2,SP-23-0685
27,5,-79,00:52:00,2023-11-15,300,31,48.98720079,80,5,2,SP-23-0685
27,5,-79,00:52:00,2023-11-15,300,31,48.98720079,80,5,2,SP-23-0685
27,5,-79,00:52:00,2023-11-15,300,31,48.98720079,80,5,2,SP-23-0685
27,5,-79,00:52:00,2023-11-15,300,31,48.98720079,80,5,2,SP-23-0685
27,5,-79,00:52:00,2023-11-15,300,31,48.98720079,80,5,2,SP-23-0685
27,5,-79,00:52:00,2023-11-15,300,31,48.98720079,80,5,2,SP-23-0685
27,5,-79,00:52:00,2023-11-15,300,31,48.98720079,80,5,2,SP-23-0685
27,5,-79,00:52:00,2023-11-15,300,31,48.98720079,80,5,2,SP-23-0685
27,5,-79,00:52:00,2023-11-15,300,31,48.98720079,80,5,2,SP-23-0685
27,5,-79,00:52:00,2023-11-15,300,31,48.98720079,80,5,2,SP-23-0685
27,5,-79,00:52:00,2023-11-15,300,31,48.98720079,80,5,2,SP-23-0685
27,5,-79,00:52:00,2023-11-15,300,31,48.98720079,80,5,2,SP-23-0685
27,5,-79,00:52:00,2023-11-15,300,31,48.98720079,80,5,2,SP-23-0685
27,5,-79,00:52:00,2023-11-15,300,31,48.98720079,80,5,2,SP-23-0685
27,5,-79,00:52:00,2023-11-15,300,31,48.98720079,80,5,2,SP-23-0685
27,5,-79,00:52:00,2023-11-15,300,31,48.98720079,80,5,2,SP-23-0685
27,5,-79,00:52:00,2023-11-15,300,31,48.98720079,80,5,2,SP-23-0685
27,5,-79,00:52:00,2023-11-15,300,31,48.98720079,80,5,2,SP-23-0685
27,5,-79,00:52:00,2023-11-15,300,31,48.98720079,80,5,2,SP-23-0685
27,5,-79,00:52:00,2023-11-15,300,31,48.98720079,80,5,2,SP-23-0685
27,5,-79,00:52:00,2023-11-15,300,31,48.98720079,80,5,2,SP-23-0685
27,5,-79,00:52:00,2023-11-15,300,31,48.98720079,80,5,2,SP-23-0685
27,5,-79,00:52:00,2023-11-15,300,31,48.98720079,80,5,2,SP-23-0685
27,5,-79,00:52:00,2023-11-15,300,31,48.98720079,80,5,2,SP-23-0685
27,5,-79,00:52:00,2023-11-15,300,31,48.98720079,80,5,2,SP-23-0685
27,5,-79,00:52:00,2023-11-15,300,31,48.98720079,80,5,2,SP-23-0685
